date,temp,dir,vel,hr,pres,temp_rothera,dir_rothera,vel_rothera,hr_rothera,pres_rothera
2018-06-22 09:00:00+00:00,-3.7,350.0,5.0,76.0,997.5,1,1,1,1,1
2018-06-22 12:00:00+00:00,-7.0,60.0,5.0,88.0,998.3,1,1,1,1,1
2018-06-22 15:00:00+00:00,-5.6,280.0,3.0,84.0,999.0,1,1,1,1,1
2018-06-22 18:00:00+00:00,-6.1,160.0,3.0,86.0,999.6,1,1,1,1,1
2018-06-22 21:00:00+00:00,-4.6,100.0,5.0,80.0,1001.1,1,1,1,1,1
2018-06-23 00:00:00+00:00,-2.5,220.0,2.0,78.0,1002.3,1,1,1,1,1
2018-06-23 03:00:00+00:00,-2.1,230.0,2.0,77.0,1003.4,1,1,1,1,1
2018-06-23 06:00:00+00:00,-3.8,350.0,8.0,75.0,1004.7,1,1,1,1,1
2018-06-23 09:00:00+00:00,-4.6,10.0,5.0,73.0,1005.2,1,1,1,1,1
2018-06-23 12:00:00+00:00,-4.8,10.0,6.0,78.0,1004.7,1,1,1,1,1
2018-06-23 15:00:00+00:00,-4.4,360.0,8.0,79.0,1003.9,1,1,1,1,1
2018-06-23 18:00:00+00:00,-3.2,30.0,21.0,75.0,1003.1,1,1,1,1,1
2018-06-23 21:00:00+00:00,-3.1,30.0,24.0,84.0,1001.9,1,1,1,1,1
2018-06-24 00:00:00+00:00,-2.6,20.0,25.0,83.0,1001.8,1,1,1,1,1
2018-06-24 03:00:00+00:00,-1.5,20.0,25.0,81.0,1001.2,1,1,1,1,1
2018-06-24 06:00:00+00:00,-0.8,16.0,22.0,82.0,1000.5,1,1,1,1,1
2018-06-24 09:00:00+00:00,-0.2,20.0,24.0,82.0,999.5,1,1,1,1,1
2018-06-24 12:00:00+00:00,-0.7,20.0,25.0,88.0,998.9,1,1,1,1,1
2018-06-24 15:00:00+00:00,0.5,20.0,20.0,83.0,997.8,1,1,1,1,1
2018-06-24 18:00:00+00:00,0.4,20.0,30.0,85.0,995.1,1,1,1,1,1
2018-06-24 21:00:00+00:00,0.9,20.0,30.0,84.0,993.2,1,1,1,1,1
2018-06-25 00:00:00+00:00,0.5,20.0,31.0,89.0,991.4,1,1,1,1,1
2018-06-25 03:00:00+00:00,1.3,20.0,24.0,81.0,990.9,1,1,1,1,1
2018-06-25 06:00:00+00:00,0.7,10.0,26.0,85.0,990.1,1,1,1,1,1
2018-06-25 09:00:00+00:00,0.2,30.0,27.0,92.0,989.1,1,1,1,1,1
2018-06-25 12:00:00+00:00,0.4,20.0,24.0,92.0,987.4,1,1,1,1,1
2018-06-25 15:00:00+00:00,1.0,30.0,23.0,90.0,985.3,1,1,1,1,1
2018-06-25 18:00:00+00:00,1.6,20.0,28.0,85.0,982.5,1,1,1,1,1
2018-06-25 21:00:00+00:00,1.3,20.0,31.0,88.0,980.1,1,1,1,1,1
2018-06-26 00:00:00+00:00,1.4,30.0,27.0,88.0,978.6,1,1,1,1,1
2018-06-26 03:00:00+00:00,1.3,30.0,25.0,89.0,977.0,1,1,1,1,1
2018-06-26 06:00:00+00:00,0.7,30.0,22.0,92.0,975.9,1,1,1,1,1
2018-06-26 09:00:00+00:00,0.6,40.0,16.0,93.0,975.7,1,1,1,1,1
2018-06-26 12:00:00+00:00,1.3,20.0,18.0,85.0,975.2,1,1,1,1,1
2018-06-26 15:00:00+00:00,0.7,30.0,10.0,86.0,976.0,1,1,1,1,1
2018-06-26 18:00:00+00:00,0.5,60.0,7.0,86.0,976.9,1,1,1,1,1
2018-06-26 21:00:00+00:00,-0.3,30.0,18.0,92.0,977.9,1,1,1,1,1
2018-06-27 00:00:00+00:00,-0.2,30.0,14.0,90.0,979.5,1,1,1,1,1
2018-06-27 03:00:00+00:00,0.3,30.0,11.0,90.0,981.0,1,1,1,1,1
2018-06-27 06:00:00+00:00,0.1,10.0,3.0,85.0,982.4,1,1,1,1,1
2018-06-27 09:00:00+00:00,-0.9,240.0,3.0,92.0,984.3,1,1,1,1,1
2018-06-27 12:00:00+00:00,-1.2,20.0,3.0,92.0,985.5,1,1,1,1,1
2018-06-27 15:00:00+00:00,-1.5,270.0,5.0,92.0,986.9,1,1,1,1,1
2018-06-27 18:00:00+00:00,-0.8,260.0,7.0,89.0,988.7,1,1,1,1,1
2018-06-27 21:00:00+00:00,-0.7,250.0,4.0,92.0,990.4,1,1,1,1,1
2018-06-28 00:00:00+00:00,0.0,220.0,5.0,88.0,991.6,1,1,1,1,1
2018-06-28 03:00:00+00:00,0.2,220.0,6.0,87.0,992.5,1,1,1,1,1
2018-06-28 06:00:00+00:00,-2.0,190.0,11.0,95.0,993.5,1,1,1,1,1
2018-06-28 09:00:00+00:00,-2.3,180.0,9.0,89.0,994.4,1,1,1,1,1
2018-06-28 12:00:00+00:00,-4.2,210.0,3.0,93.0,994.4,1,1,1,1,1
2018-06-28 15:00:00+00:00,-3.6,150.0,12.0,92.0,995.3,1,1,1,1,1
2018-06-28 18:00:00+00:00,-4.1,130.0,6.0,94.0,996.2,1,1,1,1,1
2018-06-28 21:00:00+00:00,-3.8,230.0,2.0,93.0,997.0,1,1,1,1,1
2018-06-29 00:00:00+00:00,-3.4,290.0,4.0,88.0,997.8,1,1,1,1,1
2018-06-29 03:00:00+00:00,-2.1,20.0,3.0,82.0,998.9,1,1,1,1,1
2018-06-29 06:00:00+00:00,-2.2,30.0,5.0,87.0,999.2,1,1,1,1,1
2018-06-29 09:00:00+00:00,-2.7,30.0,6.0,90.0,999.9,1,1,1,1,1
2018-06-29 12:00:00+00:00,0.2,20.0,23.0,83.0,998.7,1,1,1,1,1
2018-06-29 15:00:00+00:00,0.3,30.0,18.0,86.0,998.5,1,1,1,1,1
2018-06-29 18:00:00+00:00,-0.1,40.0,28.0,85.0,998.9,1,1,1,1,1
2018-06-29 21:00:00+00:00,0.3,20.0,29.0,88.0,997.6,1,1,1,1,1
2018-06-30 00:00:00+00:00,0.0,30.0,35.0,91.0,996.9,1,1,1,1,1
2018-06-30 03:00:00+00:00,0.9,20.0,20.0,89.0,996.9,1,1,1,1,1
2018-06-30 06:00:00+00:00,1.3,20.0,29.0,87.0,996.3,1,1,1,1,1
2018-06-30 09:00:00+00:00,2.2,360.0,22.0,87.0,995.8,1,1,1,1,1
2018-06-30 12:00:00+00:00,0.9,10.0,22.0,91.0,997.5,1,1,1,1,1
2018-06-30 15:00:00+00:00,1.7,360.0,16.0,88.0,997.3,1,1,1,1,1
2018-06-30 18:00:00+00:00,1.2,20.0,31.0,91.0,995.6,1,1,1,1,1
2018-06-30 21:00:00+00:00,1.3,20.0,23.0,89.0,995.9,1,1,1,1,1
2018-07-01 00:00:00+00:00,1.7,20.0,32.0,85.0,994.3,1,1,1,1,1
2018-07-01 03:00:00+00:00,1.2,40.0,22.0,88.0,993.6,1,1,1,1,1
2018-07-01 06:00:00+00:00,3.4,360.0,25.0,83.0,992.9,1,1,1,1,1
2018-07-01 09:00:00+00:00,3.8,350.0,36.0,76.0,990.9,1,1,1,1,1
2018-07-01 12:00:00+00:00,3.1,350.0,30.0,76.0,990.6,1,1,1,1,1
2018-07-01 15:00:00+00:00,1.1,30.0,24.0,87.0,990.5,1,1,1,1,1
2018-07-01 18:00:00+00:00,0.4,20.0,30.0,93.0,989.8,1,1,1,1,1
2018-07-01 21:00:00+00:00,1.9,360.0,26.0,85.0,989.1,1,1,1,1,1
2018-07-02 00:00:00+00:00,3.5,10.0,23.0,78.0,989.7,1,1,1,1,1
2018-07-02 03:00:00+00:00,2.3,10.0,21.0,80.0,989.5,1,1,1,1,1
2018-07-02 06:00:00+00:00,1.7,20.0,21.0,82.0,986.7,1,1,1,1,1
2018-07-02 09:00:00+00:00,0.5,30.0,25.0,92.0,985.6,1,1,1,1,1
2018-07-02 12:00:00+00:00,2.4,10.0,20.0,84.0,984.0,1,1,1,1,1
2018-07-02 15:00:00+00:00,1.4,20.0,22.0,86.0,983.6,1,1,1,1,1
2018-07-02 18:00:00+00:00,0.4,30.0,14.0,93.0,983.0,1,1,1,1,1
2018-07-02 21:00:00+00:00,0.7,30.0,18.0,92.0,982.2,1,1,1,1,1
2018-07-03 00:00:00+00:00,1.3,20.0,15.0,88.0,982.0,1,1,1,1,1
2018-07-03 03:00:00+00:00,1.2,20.0,22.0,88.0,980.5,1,1,1,1,1
2018-07-03 06:00:00+00:00,0.5,30.0,20.0,92.0,978.6,1,1,1,1,1
2018-07-03 09:00:00+00:00,0.8,50.0,15.0,92.0,974.5,1,1,1,1,1
2018-07-03 12:00:00+00:00,0.3,30.0,22.0,94.0,970.3,1,1,1,1,1
2018-07-03 15:00:00+00:00,0.4,50.0,16.0,94.0,966.6,1,1,1,1,1
2018-07-03 18:00:00+00:00,-2.9,100.0,26.0,94.0,963.6,1,1,1,1,1
2018-07-03 21:00:00+00:00,-3.5,90.0,29.0,94.0,960.5,1,1,1,1,1
2018-07-04 00:00:00+00:00,-3.3,100.0,26.0,94.0,958.2,1,1,1,1,1
2018-07-04 03:00:00+00:00,-4.3,90.0,25.0,91.0,957.3,1,1,1,1,1
2018-07-04 06:00:00+00:00,-3.3,80.0,15.0,91.0,956.9,1,1,1,1,1
2018-07-04 09:00:00+00:00,-0.3,20.0,17.0,93.0,956.3,1,1,1,1,1
2018-07-04 12:00:00+00:00,-1.3,60.0,13.0,93.0,956.3,1,1,1,1,1
2018-07-04 15:00:00+00:00,-1.4,60.0,15.0,91.0,956.1,1,1,1,1,1
2018-07-04 18:00:00+00:00,-0.2,30.0,11.0,86.0,955.8,1,1,1,1,1
2018-07-04 21:00:00+00:00,-0.2,350.0,5.0,88.0,955.9,1,1,1,1,1
2018-07-05 00:00:00+00:00,-0.7,250.0,7.0,89.0,956.2,1,1,1,1,1
2018-07-05 03:00:00+00:00,-0.9,250.0,8.0,90.0,957.1,1,1,1,1,1
2018-07-05 06:00:00+00:00,-1.3,270.0,4.0,92.0,958.0,1,1,1,1,1
2018-07-05 09:00:00+00:00,-1.1,50.0,7.0,90.0,958.6,1,1,1,1,1
2018-07-05 12:00:00+00:00,-1.6,30.0,10.0,90.0,958.9,1,1,1,1,1
2018-07-05 15:00:00+00:00,-1.7,50.0,10.0,89.0,959.5,1,1,1,1,1
2018-07-05 18:00:00+00:00,-1.3,330.0,13.0,79.0,960.3,1,1,1,1,1
2018-07-05 21:00:00+00:00,-0.7,310.0,5.0,76.0,961.6,1,1,1,1,1
2018-07-06 00:00:00+00:00,-1.1,220.0,8.0,90.0,962.8,1,1,1,1,1
2018-07-06 03:00:00+00:00,-1.4,280.0,6.0,92.0,964.2,1,1,1,1,1
2018-07-06 06:00:00+00:00,-2.8,150.0,5.0,93.0,965.6,1,1,1,1,1
2018-07-06 09:00:00+00:00,-4.2,30.0,4.0,93.0,966.9,1,1,1,1,1
2018-07-06 12:00:00+00:00,-5.4,140.0,13.0,88.0,968.5,1,1,1,1,1
2018-07-06 15:00:00+00:00,-7.2,150.0,15.0,86.0,970.1,1,1,1,1,1
2018-07-06 18:00:00+00:00,-8.3,150.0,16.0,86.0,972.0,1,1,1,1,1
2018-07-06 21:00:00+00:00,-8.1,140.0,14.0,85.0,973.2,1,1,1,1,1
2018-07-07 00:00:00+00:00,-7.1,160.0,4.0,80.0,974.1,1,1,1,1,1
2018-07-07 03:00:00+00:00,-6.2,210.0,2.0,68.0,974.6,1,1,1,1,1
2018-07-07 06:00:00+00:00,-6.9,10.0,2.0,77.0,974.3,1,1,1,1,1
2018-07-07 09:00:00+00:00,-7.6,360.0,2.0,85.0,972.1,1,1,1,1,1
2018-07-07 12:00:00+00:00,-7.5,30.0,22.0,84.0,968.8,1,1,1,1,1
2018-07-07 15:00:00+00:00,-6.5,30.0,18.0,78.0,965.7,1,1,1,1,1
2018-07-07 18:00:00+00:00,-4.7,40.0,18.0,82.0,961.9,1,1,1,1,1
2018-07-07 21:00:00+00:00,-2.6,30.0,24.0,86.0,958.5,1,1,1,1,1
2018-07-08 00:00:00+00:00,-0.9,10.0,17.0,84.0,958.6,1,1,1,1,1
2018-07-08 03:00:00+00:00,0.3,170.0,13.0,68.0,960.9,1,1,1,1,1
2018-07-08 06:00:00+00:00,0.1,330.0,8.0,52.0,963.9,1,1,1,1,1
2018-07-08 09:00:00+00:00,-1.4,20.0,15.0,80.0,965.9,1,1,1,1,1
2018-07-08 12:00:00+00:00,0.3,330.0,13.0,65.0,967.2,1,1,1,1,1
2018-07-08 15:00:00+00:00,-1.0,360.0,14.0,79.0,969.5,1,1,1,1,1
2018-07-08 18:00:00+00:00,0.7,320.0,11.0,73.0,969.9,1,1,1,1,1
2018-07-08 21:00:00+00:00,-0.4,340.0,24.0,88.0,970.3,1,1,1,1,1
2018-07-09 00:00:00+00:00,-0.5,20.0,20.0,93.0,968.8,1,1,1,1,1
2018-07-09 03:00:00+00:00,1.5,340.0,19.0,79.0,968.2,1,1,1,1,1
2018-07-09 06:00:00+00:00,1.1,350.0,27.0,78.0,968.3,1,1,1,1,1
2018-07-09 09:00:00+00:00,1.1,350.0,31.0,90.0,967.4,1,1,1,1,1
2018-07-09 12:00:00+00:00,0.7,360.0,31.0,89.0,967.3,1,1,1,1,1
2018-07-09 15:00:00+00:00,0.2,10.0,19.0,94.0,966.7,1,1,1,1,1
2018-07-09 18:00:00+00:00,0.9,350.0,30.0,90.0,964.0,1,1,1,1,1
2018-07-09 21:00:00+00:00,2.0,320.0,19.0,76.0,965.1,1,1,1,1,1
2018-07-10 00:00:00+00:00,1.3,330.0,26.0,66.0,968.0,1,1,1,1,1
2018-07-10 03:00:00+00:00,0.7,330.0,18.0,73.0,969.9,1,1,1,1,1
2018-07-10 06:00:00+00:00,-0.7,20.0,12.0,93.0,969.4,1,1,1,1,1
2018-07-10 09:00:00+00:00,0.2,20.0,22.0,94.0,967.2,1,1,1,1,1
2018-07-10 12:00:00+00:00,0.1,30.0,18.0,91.0,965.1,1,1,1,1,1
2018-07-10 15:00:00+00:00,-0.2,70.0,6.0,91.0,963.1,1,1,1,1,1
2018-07-10 18:00:00+00:00,0.8,40.0,5.0,86.0,961.3,1,1,1,1,1
2018-07-10 21:00:00+00:00,-0.6,170.0,6.0,92.0,961.2,1,1,1,1,1
2018-07-11 00:00:00+00:00,-0.5,230.0,4.0,92.0,962.2,1,1,1,1,1
2018-07-11 03:00:00+00:00,-1.0,180.0,18.0,88.0,964.1,1,1,1,1,1
2018-07-11 06:00:00+00:00,-2.6,190.0,17.0,76.0,967.0,1,1,1,1,1
2018-07-11 09:00:00+00:00,-3.0,340.0,10.0,80.0,970.4,1,1,1,1,1
2018-07-11 12:00:00+00:00,-5.6,340.0,14.0,81.0,973.5,1,1,1,1,1
2018-07-11 15:00:00+00:00,-6.7,340.0,16.0,78.0,976.4,1,1,1,1,1
2018-07-11 18:00:00+00:00,-6.2,40.0,1.0,78.0,979.6,1,1,1,1,1
2018-07-11 21:00:00+00:00,-5.6,80.0,5.0,67.0,980.9,1,1,1,1,1
2018-07-12 00:00:00+00:00,-4.3,60.0,6.0,64.0,980.1,1,1,1,1,1
2018-07-12 03:00:00+00:00,-4.3,30.0,8.0,70.0,979.2,1,1,1,1,1
2018-07-12 06:00:00+00:00,-4.5,30.0,8.0,70.0,976.9,1,1,1,1,1
2018-07-12 09:00:00+00:00,-4.4,30.0,16.0,75.0,973.4,1,1,1,1,1
2018-07-12 12:00:00+00:00,-4.3,30.0,6.0,88.0,968.8,1,1,1,1,1
2018-07-12 15:00:00+00:00,-3.3,80.0,15.0,94.0,963.6,1,1,1,1,1
2018-07-12 18:00:00+00:00,-0.6,30.0,34.0,94.0,959.8,1,1,1,1,1
2018-07-12 21:00:00+00:00,0.5,30.0,31.0,93.0,956.4,1,1,1,1,1
2018-07-13 00:00:00+00:00,0.3,30.0,28.0,94.0,953.4,1,1,1,1,1
2018-07-13 03:00:00+00:00,0.2,30.0,25.0,94.0,952.3,1,1,1,1,1
2018-07-13 06:00:00+00:00,0.7,20.0,21.0,91.0,953.5,1,1,1,1,1
2018-07-13 09:00:00+00:00,0.2,30.0,30.0,95.0,951.2,1,1,1,1,1
2018-07-13 12:00:00+00:00,0.7,10.0,20.0,87.0,951.5,1,1,1,1,1
2018-07-13 15:00:00+00:00,0.1,40.0,14.0,92.0,952.1,1,1,1,1,1
2018-07-13 18:00:00+00:00,-0.3,30.0,24.0,92.0,951.5,1,1,1,1,1
2018-07-13 21:00:00+00:00,0.2,30.0,17.0,86.0,951.4,1,1,1,1,1
2018-07-14 00:00:00+00:00,1.3,20.0,13.0,79.0,951.7,1,1,1,1,1
2018-07-14 03:00:00+00:00,1.7,10.0,13.0,77.0,954.0,1,1,1,1,1
2018-07-14 06:00:00+00:00,0.2,10.0,15.0,83.0,956.0,1,1,1,1,1
2018-07-14 09:00:00+00:00,-0.7,350.0,15.0,74.0,958.1,1,1,1,1,1
2018-07-14 12:00:00+00:00,-1.8,350.0,12.0,71.0,959.8,1,1,1,1,1
2018-07-14 15:00:00+00:00,-3.3,330.0,24.0,75.0,961.6,1,1,1,1,1
2018-07-14 18:00:00+00:00,-3.9,360.0,28.0,80.0,963.4,1,1,1,1,1
2018-07-14 21:00:00+00:00,-2.8,10.0,17.0,76.0,965.1,1,1,1,1,1
2018-07-15 00:00:00+00:00,-2.7,360.0,22.0,80.0,966.6,1,1,1,1,1
2018-07-15 03:00:00+00:00,-2.1,270.0,8.0,81.0,968.8,1,1,1,1,1
2018-07-15 06:00:00+00:00,-4.8,180.0,9.0,93.0,971.5,1,1,1,1,1
2018-07-15 09:00:00+00:00,-5.4,130.0,8.0,90.0,974.0,1,1,1,1,1
2018-07-15 12:00:00+00:00,-7.0,130.0,15.0,86.0,976.2,1,1,1,1,1
2018-07-15 15:00:00+00:00,-6.3,120.0,17.0,81.0,978.0,1,1,1,1,1
2018-07-15 18:00:00+00:00,-8.8,130.0,17.0,88.0,980.5,1,1,1,1,1
2018-07-15 21:00:00+00:00,-8.3,120.0,15.0,84.0,981.6,1,1,1,1,1
2018-07-16 00:00:00+00:00,-7.5,100.0,10.0,80.0,982.4,1,1,1,1,1
2018-07-16 03:00:00+00:00,-7.0,80.0,5.0,76.0,982.1,1,1,1,1,1
2018-07-16 06:00:00+00:00,-6.8,40.0,16.0,82.0,980.7,1,1,1,1,1
2018-07-16 09:00:00+00:00,-6.3,30.0,22.0,88.0,979.4,1,1,1,1,1
2018-07-16 12:00:00+00:00,-7.0,30.0,21.0,87.0,977.8,1,1,1,1,1
2018-07-16 15:00:00+00:00,-6.5,30.0,20.0,86.0,976.2,1,1,1,1,1
2018-07-16 18:00:00+00:00,-5.3,20.0,19.0,85.0,973.9,1,1,1,1,1
2018-07-16 21:00:00+00:00,-4.7,270.0,7.0,74.0,972.8,1,1,1,1,1
2018-07-17 00:00:00+00:00,-2.5,280.0,8.0,76.0,972.7,1,1,1,1,1
2018-07-17 03:00:00+00:00,-2.4,40.0,4.0,81.0,973.2,1,1,1,1,1
2018-07-17 06:00:00+00:00,-4.4,140.0,14.0,91.0,972.9,1,1,1,1,1
2018-07-17 09:00:00+00:00,-5.7,340.0,7.0,91.0,971.9,1,1,1,1,1
2018-07-17 12:00:00+00:00,-7.3,30.0,6.0,89.0,969.6,1,1,1,1,1
2018-07-17 15:00:00+00:00,-9.0,10.0,5.0,90.0,967.6,1,1,1,1,1
2018-07-17 18:00:00+00:00,-7.3,40.0,3.0,82.0,963.0,1,1,1,1,1
2018-07-17 21:00:00+00:00,-6.3,240.0,6.0,82.0,958.6,1,1,1,1,1
2018-07-18 00:00:00+00:00,-3.2,230.0,8.0,79.0,953.0,1,1,1,1,1
2018-07-18 03:00:00+00:00,-1.9,100.0,20.0,68.0,948.8,1,1,1,1,1
2018-07-18 06:00:00+00:00,-2.7,90.0,24.0,63.0,946.4,1,1,1,1,1
2018-07-18 09:00:00+00:00,-2.9,100.0,23.0,61.0,945.4,1,1,1,1,1
2018-07-18 12:00:00+00:00,-3.1,90.0,24.0,60.0,946.3,1,1,1,1,1
2018-07-18 15:00:00+00:00,-3.1,100.0,24.0,53.0,948.2,1,1,1,1,1
2018-07-18 18:00:00+00:00,-3.5,90.0,21.0,53.0,950.5,1,1,1,1,1
2018-07-18 21:00:00+00:00,-2.7,90.0,19.0,54.0,953.0,1,1,1,1,1
2018-07-19 00:00:00+00:00,-2.9,90.0,20.0,61.0,955.6,1,1,1,1,1
2018-07-19 03:00:00+00:00,-2.3,90.0,15.0,55.0,958.1,1,1,1,1,1
2018-07-19 06:00:00+00:00,-3.5,90.0,16.0,56.0,960.8,1,1,1,1,1
2018-07-19 09:00:00+00:00,-4.5,100.0,17.0,62.0,963.7,1,1,1,1,1
2018-07-19 12:00:00+00:00,-4.0,280.0,1.0,59.0,965.8,1,1,1,1,1
2018-07-19 15:00:00+00:00,-5.6,280.0,3.0,68.0,967.5,1,1,1,1,1
2018-07-19 18:00:00+00:00,-6.5,20.0,4.0,79.0,969.1,1,1,1,1,1
2018-07-19 21:00:00+00:00,-4.4,360.0,3.0,76.0,970.4,1,1,1,1,1
2018-07-20 00:00:00+00:00,-1.4,270.0,4.0,52.0,971.2,1,1,1,1,1
2018-07-20 03:00:00+00:00,-1.4,20.0,5.0,72.0,972.0,1,1,1,1,1
2018-07-20 06:00:00+00:00,-1.4,350.0,6.0,70.0,971.8,1,1,1,1,1
2018-07-20 09:00:00+00:00,-2.9,30.0,12.0,63.0,971.3,1,1,1,1,1
2018-07-20 12:00:00+00:00,-2.1,40.0,9.0,65.0,970.7,1,1,1,1,1
2018-07-20 15:00:00+00:00,-3.1,60.0,9.0,89.0,970.1,1,1,1,1,1
2018-07-20 18:00:00+00:00,-3.1,100.0,18.0,67.0,969.4,1,1,1,1,1
2018-07-20 21:00:00+00:00,-3.0,250.0,7.0,77.0,969.0,1,1,1,1,1
2018-07-21 00:00:00+00:00,-1.0,90.0,12.0,63.0,968.6,1,1,1,1,1
2018-07-21 03:00:00+00:00,-2.1,260.0,4.0,82.0,969.4,1,1,1,1,1
2018-07-21 06:00:00+00:00,-2.5,280.0,4.0,92.0,969.9,1,1,1,1,1
2018-07-21 09:00:00+00:00,-2.3,10.0,5.0,92.0,970.8,1,1,1,1,1
2018-07-21 12:00:00+00:00,-0.6,20.0,16.0,79.0,971.3,1,1,1,1,1
2018-07-21 15:00:00+00:00,-1.3,10.0,12.0,82.0,972.2,1,1,1,1,1
2018-07-21 18:00:00+00:00,-1.8,20.0,15.0,86.0,972.6,1,1,1,1,1
2018-07-21 21:00:00+00:00,-1.3,30.0,15.0,83.0,973.0,1,1,1,1,1
2018-07-22 00:00:00+00:00,-0.2,20.0,16.0,80.0,972.7,1,1,1,1,1
2018-07-22 03:00:00+00:00,0.3,30.0,9.0,76.0,973.2,1,1,1,1,1
2018-07-22 06:00:00+00:00,-0.3,30.0,12.0,80.0,973.8,1,1,1,1,1
2018-07-22 09:00:00+00:00,-1.9,10.0,7.0,83.0,974.9,1,1,1,1,1
2018-07-22 12:00:00+00:00,-1.8,20.0,6.0,87.0,976.1,1,1,1,1,1
2018-07-22 15:00:00+00:00,-1.5,50.0,10.0,86.0,977.6,1,1,1,1,1
2018-07-22 18:00:00+00:00,-1.1,30.0,6.0,86.0,979.9,1,1,1,1,1
2018-07-22 21:00:00+00:00,0.0,30.0,12.0,84.0,982.1,1,1,1,1,1
2018-07-23 00:00:00+00:00,1.1,30.0,14.0,77.0,984.6,1,1,1,1,1
2018-07-23 03:00:00+00:00,0.1,110.0,1.0,84.0,987.9,1,1,1,1,1
2018-07-23 06:00:00+00:00,-0.4,190.0,6.0,92.0,991.4,1,1,1,1,1
2018-07-23 09:00:00+00:00,-1.5,360.0,12.0,85.0,994.2,1,1,1,1,1
2018-07-23 12:00:00+00:00,-2.2,130.0,17.0,86.0,996.9,1,1,1,1,1
2018-07-23 15:00:00+00:00,-2.2,70.0,3.0,77.0,999.3,1,1,1,1,1
2018-07-23 18:00:00+00:00,-3.9,250.0,4.0,80.0,1000.6,1,1,1,1,1
2018-07-23 21:00:00+00:00,-2.5,20.0,4.0,71.0,1001.3,1,1,1,1,1
2018-07-24 00:00:00+00:00,-1.0,20.0,4.0,68.0,1001.3,1,1,1,1,1
2018-07-24 03:00:00+00:00,-0.3,30.0,10.0,68.0,1000.6,1,1,1,1,1
2018-07-24 06:00:00+00:00,-1.3,340.0,3.0,66.0,999.8,1,1,1,1,1
2018-07-24 09:00:00+00:00,-5.0,70.0,3.0,76.0,998.9,1,1,1,1,1
2018-07-24 12:00:00+00:00,-6.4,360.0,8.0,77.0,997.2,1,1,1,1,1
2018-07-24 15:00:00+00:00,-3.0,50.0,17.0,70.0,994.7,1,1,1,1,1
2018-07-24 18:00:00+00:00,-2.4,30.0,20.0,84.0,991.8,1,1,1,1,1
2018-07-24 21:00:00+00:00,-1.2,20.0,23.0,88.0,988.1,1,1,1,1,1
2018-07-25 00:00:00+00:00,-0.7,30.0,22.0,88.0,984.7,1,1,1,1,1
2018-07-25 03:00:00+00:00,-0.3,20.0,10.0,88.0,980.2,1,1,1,1,1
2018-07-25 06:00:00+00:00,-0.8,350.0,6.0,93.0,974.5,1,1,1,1,1
2018-07-25 09:00:00+00:00,-1.7,100.0,22.0,94.0,969.9,1,1,1,1,1
2018-07-25 12:00:00+00:00,-2.6,100.0,17.0,94.0,966.3,1,1,1,1,1
2018-07-25 15:00:00+00:00,-3.0,90.0,14.0,94.0,965.0,1,1,1,1,1
2018-07-25 18:00:00+00:00,-3.8,250.0,6.0,89.0,965.0,1,1,1,1,1
2018-07-25 21:00:00+00:00,-0.4,310.0,6.0,70.0,966.6,1,1,1,1,1
2018-07-26 00:00:00+00:00,-0.2,310.0,21.0,60.0,966.9,1,1,1,1,1
2018-07-26 03:00:00+00:00,-1.2,310.0,22.0,64.0,967.7,1,1,1,1,1
2018-07-26 06:00:00+00:00,-1.7,320.0,13.0,58.0,968.6,1,1,1,1,1
2018-07-26 09:00:00+00:00,-5.4,130.0,11.0,83.0,970.7,1,1,1,1,1
2018-07-26 12:00:00+00:00,-6.5,350.0,1.0,74.0,971.6,1,1,1,1,1
2018-07-26 15:00:00+00:00,-6.1,290.0,7.0,76.0,972.6,1,1,1,1,1
2018-07-26 18:00:00+00:00,-7.9,350.0,6.0,82.0,973.9,1,1,1,1,1
2018-07-26 21:00:00+00:00,-5.9,100.0,10.0,75.0,974.6,1,1,1,1,1
2018-07-27 00:00:00+00:00,-5.2,150.0,11.0,64.0,975.7,1,1,1,1,1
2018-07-27 03:00:00+00:00,-6.0,70.0,4.0,67.0,976.9,1,1,1,1,1
2018-07-27 06:00:00+00:00,-6.3,360.0,5.0,71.0,976.9,1,1,1,1,1
2018-07-27 09:00:00+00:00,-8.1,360.0,5.0,91.0,977.1,1,1,1,1,1
2018-07-27 12:00:00+00:00,-7.5,20.0,2.0,87.0,977.5,1,1,1,1,1
2018-07-27 15:00:00+00:00,-7.4,20.0,12.0,80.0,978.6,1,1,1,1,1
2018-07-27 18:00:00+00:00,-7.6,120.0,19.0,80.0,979.7,1,1,1,1,1
2018-07-27 21:00:00+00:00,-6.8,110.0,13.0,76.0,980.9,1,1,1,1,1
2018-07-28 00:00:00+00:00,-7.1,130.0,14.0,79.0,981.4,1,1,1,1,1
2018-07-28 03:00:00+00:00,-7.2,160.0,10.0,83.0,981.6,1,1,1,1,1
2018-07-28 06:00:00+00:00,-7.5,160.0,13.0,78.0,982.0,1,1,1,1,1
2018-07-28 09:00:00+00:00,-9.1,190.0,13.0,85.0,982.6,1,1,1,1,1
2018-07-28 12:00:00+00:00,-9.8,220.0,14.0,81.0,982.3,1,1,1,1,1
2018-07-28 15:00:00+00:00,-8.4,220.0,5.0,72.0,982.0,1,1,1,1,1
2018-07-28 18:00:00+00:00,-8.8,240.0,9.0,84.0,981.6,1,1,1,1,1
