,date,temp,dir,vel,hr,skt,temp_byers,dir_byers,vel_byers,hr_byers,skt_byers
1003,2002-01-21 12:00:00,,,,,,0,0,0,0,0
1006,2002-01-21 15:00:00,,,,,,0,0,0,0,0
1009,2002-01-21 18:00:00,,,,,,0,0,0,0,0
1012,2002-01-21 21:00:00,,,,,,0,0,0,0,0
1015,2002-01-22 00:00:00,,,,,,0,0,0,0,0
1018,2002-01-22 03:00:00,,,,,,0,0,0,0,0
1021,2002-01-22 06:00:00,,,,,,0,0,0,0,0
1024,2002-01-22 09:00:00,,,,,,0,0,0,0,0
1027,2002-01-22 12:00:00,,,,,,0,0,0,0,0
1030,2002-01-22 15:00:00,,,,,,0,0,0,0,0
1033,2002-01-22 18:00:00,,,,,,0,0,0,0,0
1036,2002-01-22 21:00:00,,,,,,0,0,0,0,0
1039,2002-01-23 00:00:00,,,,,,0,0,0,0,0
1042,2002-01-23 03:00:00,,,,,,0,0,0,0,0
1045,2002-01-23 06:00:00,,,,,,0,0,0,0,0
1048,2002-01-23 09:00:00,,,,,,0,0,0,0,0
1051,2002-01-23 12:00:00,,,,,,0,0,0,0,0
1054,2002-01-23 15:00:00,,,,,,0,0,0,0,0
1057,2002-01-23 18:00:00,,,,,,0,0,0,0,0
1060,2002-01-23 21:00:00,,,,,,0,0,0,0,0
1063,2002-01-24 00:00:00,,,,,,0,0,0,0,0
1066,2002-01-24 03:00:00,,,,,,0,0,0,0,0
1069,2002-01-24 06:00:00,,,,,,0,0,0,0,0
1072,2002-01-24 09:00:00,,,,,,0,0,0,0,0
1075,2002-01-24 12:00:00,,,,,,0,0,0,0,0
1078,2002-01-24 15:00:00,,,,,,0,0,0,0,0
1081,2002-01-24 18:00:00,,,,,,0,0,0,0,0
1084,2002-01-24 21:00:00,,,,,,0,0,0,0,0
1087,2002-01-25 00:00:00,,,,,,0,0,0,0,0
1090,2002-01-25 03:00:00,,,,,,0,0,0,0,0
1093,2002-01-25 06:00:00,,,,,,0,0,0,0,0
1096,2002-01-25 09:00:00,,,,,,0,0,0,0,0
1099,2002-01-25 12:00:00,,,,,,0,0,0,0,0
1102,2002-01-25 15:00:00,,,,,,0,0,0,0,0
1105,2002-01-25 18:00:00,,,,,,0,0,0,0,0
1108,2002-01-25 21:00:00,,,,,,0,0,0,0,0
1111,2002-01-26 00:00:00,,,,,,0,0,0,0,0
1114,2002-01-26 03:00:00,,,,,,0,0,0,0,0
1117,2002-01-26 06:00:00,,,,,,0,0,0,0,0
1120,2002-01-26 09:00:00,,,,,,0,0,0,0,0
1123,2002-01-26 12:00:00,,,,,,0,0,0,0,0
1126,2002-01-26 15:00:00,,,,,,0,0,0,0,0
1129,2002-01-26 18:00:00,,,,,,0,0,0,0,0
1132,2002-01-26 21:00:00,,,,,,0,0,0,0,0
1135,2002-01-27 00:00:00,,,,,,0,0,0,0,0
1138,2002-01-27 03:00:00,,,,,,0,0,0,0,0
1141,2002-01-27 06:00:00,,,,,,0,0,0,0,0
1144,2002-01-27 09:00:00,,,,,,0,0,0,0,0
1147,2002-01-27 12:00:00,,,,,,0,0,0,0,0
1150,2002-01-27 15:00:00,,,,,,0,0,0,0,0
1153,2002-01-27 18:00:00,,,,,,0,0,0,0,0
1156,2002-01-27 21:00:00,,,,,,0,0,0,0,0
1159,2002-01-28 00:00:00,,,,,,0,0,0,0,0
1162,2002-01-28 03:00:00,,,,,,0,0,0,0,0
1165,2002-01-28 06:00:00,,,,,,0,0,0,0,0
1168,2002-01-28 09:00:00,,,,,,0,0,0,0,0
1171,2002-01-28 12:00:00,,,,,,0,0,0,0,0
1174,2002-01-28 15:00:00,2.2,145.0,1.8,70.9,4.58,0,0,0,0,0
1177,2002-01-28 18:00:00,2.33,245.0,3.3,69.6,5.38,0,0,0,0,0
1180,2002-01-28 21:00:00,1.97,262.0,4.8,83.5,2.56,0,0,0,0,0
1183,2002-01-29 00:00:00,1.39,261.0,3.9,87.3,1.58,0,0,0,0,0
1186,2002-01-29 03:00:00,0.83,267.0,3.7,83.0,0.84,0,0,0,0,0
1189,2002-01-29 06:00:00,0.6,216.0,2.4,85.9,0.53,0,0,0,0,0
1192,2002-01-29 09:00:00,0.6,190.0,5.1,88.3,1.48,0,0,0,0,0
1195,2002-01-29 12:00:00,0.8,229.0,5.2,73.9,2.05,0,0,0,0,0
1198,2002-01-29 15:00:00,1.09,227.0,5.0,78.5,2.62,0,0,0,0,0
1201,2002-01-29 18:00:00,1.13,220.0,5.5,79.8,2.03,0,0,0,0,0
1204,2002-01-29 21:00:00,0.53,226.0,5.6,82.8,0.65,0,0,0,0,0
1207,2002-01-30 00:00:00,0.93,236.0,5.2,83.5,0.79,0,0,0,0,0
1210,2002-01-30 03:00:00,1.26,249.0,5.3,90.7,1.16,0,0,0,0,0
1213,2002-01-30 06:00:00,1.46,269.0,6.1,91.0,1.46,0,0,0,0,0
1216,2002-01-30 09:00:00,2.15,230.0,5.2,71.5,2.77,0,0,0,0,0
1219,2002-01-30 12:00:00,3.12,261.0,6.9,86.4,6.3,0,0,0,0,0
1222,2002-01-30 15:00:00,3.02,261.0,7.6,88.3,4.86,0,0,0,0,0
1225,2002-01-30 18:00:00,2.69,248.0,5.8,92.2,3.99,0,0,0,0,0
1228,2002-01-30 21:00:00,2.15,233.0,6.5,87.4,2.46,0,0,0,0,0
1231,2002-01-31 00:00:00,1.75,237.0,6.2,85.9,1.74,0,0,0,0,0
1234,2002-01-31 03:00:00,1.52,233.0,3.6,82.2,1.46,0,0,0,0,0
1237,2002-01-31 06:00:00,1.55,233.0,4.0,85.2,1.59,0,0,0,0,0
1240,2002-01-31 09:00:00,1.42,257.0,3.7,82.2,2.33,0,0,0,0,0
1243,2002-01-31 12:00:00,2.59,167.0,1.9,76.6,4.65,0,0,0,0,0
1246,2002-01-31 15:00:00,2.3,298.0,1.6,80.2,3.79,0,0,0,0,0
1249,2002-01-31 18:00:00,2.2,117.0,1.3,78.6,2.98,0,0,0,0,0
1252,2002-01-31 21:00:00,1.82,29.0,2.1,78.5,2.14,0,0,0,0,0
1255,2002-02-01 00:00:00,1.26,38.0,5.9,84.1,1.14,0,0,0,0,0
1258,2002-02-01 03:00:00,1.13,43.0,7.4,93.6,1.1,0,0,0,0,0
1261,2002-02-01 06:00:00,1.69,39.0,10.5,94.8,1.74,0,0,0,0,0
1264,2002-02-01 09:00:00,2.28,38.0,8.5,97.0,2.32,0,0,0,0,0
1267,2002-02-01 12:00:00,2.93,30.0,7.1,97.2,3.25,0,0,0,0,0
1270,2002-02-01 15:00:00,3.45,40.0,10.3,95.1,3.96,0,0,0,0,0
1273,2002-02-01 18:00:00,2.67,39.0,12.1,95.3,2.65,0,0,0,0,0
1276,2002-02-01 21:00:00,2.8,342.0,5.6,96.9,2.81,0,0,0,0,0
1279,2002-02-02 00:00:00,2.28,305.0,4.0,97.6,2.22,0,0,0,0,0
1282,2002-02-02 03:00:00,2.31,320.0,3.8,97.6,2.25,0,0,0,0,0
1285,2002-02-02 06:00:00,2.44,344.0,2.7,97.7,2.52,0,0,0,0,0
1288,2002-02-02 09:00:00,3.0,314.0,1.7,97.3,3.76,0,0,0,0,0
1291,2002-02-02 12:00:00,3.02,263.0,3.8,97.1,4.12,0,0,0,0,0
1294,2002-02-02 15:00:00,3.25,262.0,5.1,96.5,5.36,0,0,0,0,0
1297,2002-02-02 18:00:00,2.99,264.0,4.3,95.5,3.97,0,0,0,0,0
1300,2002-02-02 21:00:00,2.01,244.0,3.5,93.4,2.16,0,0,0,0,0
1303,2002-02-03 00:00:00,1.59,281.0,4.2,90.8,1.54,0,0,0,0,0
1306,2002-02-03 03:00:00,0.17,305.0,2.9,96.4,-0.33,0,0,0,0,0
1309,2002-02-03 06:00:00,0.93,274.0,2.0,97.7,1.03,0,0,0,0,0
1312,2002-02-03 09:00:00,1.49,272.0,3.1,97.2,2.7,0,0,0,0,0
1315,2002-02-03 12:00:00,2.79,315.0,3.0,92.2,6.05,0,0,0,0,0
1318,2002-02-03 15:00:00,3.02,313.0,4.2,88.9,5.78,0,0,0,0,0
1321,2002-02-03 18:00:00,3.12,318.0,2.7,87.3,4.52,0,0,0,0,0
1324,2002-02-03 21:00:00,1.45,324.0,3.7,96.5,1.77,0,0,0,0,0
1327,2002-02-04 00:00:00,1.75,321.0,4.5,97.4,1.81,0,0,0,0,0
1330,2002-02-04 03:00:00,1.62,298.0,4.3,97.9,1.71,0,0,0,0,0
1333,2002-02-04 06:00:00,2.18,314.0,6.2,97.7,2.15,0,0,0,0,0
1336,2002-02-04 09:00:00,2.54,248.0,5.7,94.5,3.05,0,0,0,0,0
1339,2002-02-04 12:00:00,2.66,227.0,5.5,91.2,3.87,0,0,0,0,0
1342,2002-02-04 15:00:00,3.19,239.0,5.2,84.7,5.78,0,0,0,0,0
1345,2002-02-04 18:00:00,2.4,260.0,3.8,84.6,3.92,0,0,0,0,0
1348,2002-02-04 21:00:00,1.82,309.0,5.7,95.2,2.11,0,0,0,0,0
1351,2002-02-05 00:00:00,2.21,347.0,7.0,97.0,2.16,0,0,0,0,0
1354,2002-02-05 03:00:00,2.97,299.0,9.4,97.6,2.97,0,0,0,0,0
1357,2002-02-05 06:00:00,3.1,267.0,13.9,93.1,3.07,0,0,0,0,0
1360,2002-02-05 09:00:00,3.39,252.0,10.2,90.1,3.45,0,0,0,0,0
1363,2002-02-05 12:00:00,3.42,260.0,13.2,86.5,3.41,0,0,0,0,0
1366,2002-02-05 15:00:00,3.38,269.0,14.9,87.1,3.63,0,0,0,0,0
1369,2002-02-05 18:00:00,3.13,260.0,14.9,85.1,3.34,0,0,0,0,0
1372,2002-02-05 21:00:00,2.5,259.0,12.6,87.2,2.45,0,0,0,0,0
1375,2002-02-06 00:00:00,2.21,258.0,7.8,91.6,2.14,0,0,0,0,0
1378,2002-02-06 03:00:00,1.98,266.0,5.2,92.5,1.83,0,0,0,0,0
1381,2002-02-06 06:00:00,2.02,277.0,5.7,91.3,1.87,0,0,0,0,0
1384,2002-02-06 09:00:00,1.62,272.0,3.7,94.5,2.16,0,0,0,0,0
1387,2002-02-06 12:00:00,2.51,303.0,4.6,92.9,5.13,0,0,0,0,0
1390,2002-02-06 15:00:00,1.23,257.0,2.8,95.9,1.91,0,0,0,0,0
1393,2002-02-06 18:00:00,1.39,261.0,3.1,96.5,2.02,0,0,0,0,0
1396,2002-02-06 21:00:00,1.69,260.0,7.8,96.8,1.8,0,0,0,0,0
1399,2002-02-07 00:00:00,1.29,245.0,11.3,90.8,1.11,0,0,0,0,0
1402,2002-02-07 03:00:00,0.76,232.0,10.3,80.9,0.19,0,0,0,0,0
1405,2002-02-07 06:00:00,1.16,251.0,8.9,87.0,0.7,0,0,0,0,0
1408,2002-02-07 09:00:00,2.08,266.0,8.4,85.9,2.89,0,0,0,0,0
1411,2002-02-07 12:00:00,3.22,304.0,7.3,93.1,4.18,0,0,0,0,0
1414,2002-02-07 15:00:00,2.9,308.0,10.9,96.4,3.18,0,0,0,0,0
1417,2002-02-07 18:00:00,3.22,295.0,12.0,97.2,3.27,0,0,0,0,0
1420,2002-02-07 21:00:00,2.97,308.0,10.3,97.7,2.9,0,0,0,0,0
1423,2002-02-08 00:00:00,2.97,307.0,12.3,97.3,2.88,0,0,0,0,0
1426,2002-02-08 03:00:00,3.1,297.0,9.3,97.2,2.97,0,0,0,0,0
1429,2002-02-08 06:00:00,3.3,291.0,11.1,86.1,3.09,0,0,0,0,0
1432,2002-02-08 09:00:00,2.64,294.0,5.0,87.7,2.71,0,0,0,0,0
1435,2002-02-08 12:00:00,0.57,8.0,3.9,95.4,0.45,0,0,0,0,0
1438,2002-02-08 15:00:00,0.67,112.0,5.8,96.1,0.26,0,0,0,0,0
1441,2002-02-08 18:00:00,2.41,30.0,4.4,96.3,2.29,0,0,0,0,0
1444,2002-02-08 21:00:00,2.38,307.0,4.4,97.3,2.26,0,0,0,0,0
1447,2002-02-09 00:00:00,0.76,247.0,7.7,96.5,0.59,0,0,0,0,0
1450,2002-02-09 03:00:00,1.29,266.0,11.9,84.7,1.07,0,0,0,0,0
1453,2002-02-09 06:00:00,0.6,273.0,11.2,91.2,0.0,0,0,0,0,0
1456,2002-02-09 09:00:00,1.85,281.0,8.4,85.2,2.03,0,0,0,0,0
1459,2002-02-09 12:00:00,3.62,293.0,10.3,84.0,5.55,0,0,0,0,0
1462,2002-02-09 15:00:00,2.56,291.0,8.7,88.5,3.28,0,0,0,0,0
1465,2002-02-09 18:00:00,2.66,277.0,8.3,84.1,3.82,0,0,0,0,0
1468,2002-02-09 21:00:00,1.36,275.0,10.5,85.4,1.26,0,0,0,0,0
1471,2002-02-10 00:00:00,1.19,294.0,8.4,91.0,0.73,0,0,0,0,0
1474,2002-02-10 03:00:00,1.82,324.0,10.6,92.5,1.49,0,0,0,0,0
1477,2002-02-10 06:00:00,1.75,292.0,9.3,80.2,1.34,0,0,0,0,0
1480,2002-02-10 09:00:00,2.25,301.0,7.6,91.4,2.38,0,0,0,0,0
1483,2002-02-10 12:00:00,2.58,286.0,8.3,83.2,3.38,0,0,0,0,0
1486,2002-02-10 15:00:00,2.82,285.0,8.2,85.4,3.56,0,0,0,0,0
1489,2002-02-10 18:00:00,3.35,308.0,7.3,86.3,4.73,0,0,0,0,0
1492,2002-02-10 21:00:00,2.47,320.0,8.6,86.4,2.34,0,0,0,0,0
1495,2002-02-11 00:00:00,2.28,324.0,11.2,90.7,2.08,0,0,0,0,0
1498,2002-02-11 03:00:00,2.9,334.0,9.8,90.1,2.75,0,0,0,0,0
1501,2002-02-11 06:00:00,3.0,329.0,13.5,88.5,2.78,0,0,0,0,0
1504,2002-02-11 09:00:00,3.33,342.0,11.4,84.5,3.14,0,0,0,0,0
1507,2002-02-11 12:00:00,3.17,347.0,13.8,92.2,3.02,0,0,0,0,0
1510,2002-02-11 15:00:00,3.95,330.0,13.1,94.3,4.02,0,0,0,0,0
1513,2002-02-11 18:00:00,3.35,319.0,12.2,96.4,3.41,0,0,0,0,0
1516,2002-02-11 21:00:00,1.55,284.0,8.6,93.7,1.53,0,0,0,0,0
1519,2002-02-12 00:00:00,1.16,269.0,9.6,90.2,0.87,0,0,0,0,0
1522,2002-02-12 03:00:00,0.53,277.0,10.1,72.0,-0.02,0,0,0,0,0
1525,2002-02-12 06:00:00,-1.05,284.0,9.7,89.9,-1.53,0,0,0,0,0
1528,2002-02-12 09:00:00,0.44,288.0,9.7,81.1,0.85,0,0,0,0,0
1531,2002-02-12 12:00:00,0.86,253.0,9.7,85.9,1.73,0,0,0,0,0
1534,2002-02-12 15:00:00,1.65,262.0,11.3,73.4,2.49,0,0,0,0,0
1537,2002-02-12 18:00:00,1.02,271.0,10.9,77.5,1.45,0,0,0,0,0
1540,2002-02-12 21:00:00,0.76,293.0,11.8,95.3,0.65,0,0,0,0,0
1543,2002-02-13 00:00:00,1.32,295.0,7.5,94.1,1.1,0,0,0,0,0
1546,2002-02-13 03:00:00,0.57,286.0,4.6,89.2,0.28,0,0,0,0,0
1549,2002-02-13 06:00:00,0.5,294.0,7.6,95.9,0.23,0,0,0,0,0
1552,2002-02-13 09:00:00,1.26,291.0,9.9,92.6,1.28,0,0,0,0,0
1555,2002-02-13 12:00:00,1.65,259.0,11.2,88.8,2.73,0,0,0,0,0
1558,2002-02-13 15:00:00,2.37,269.0,10.1,81.0,3.59,0,0,0,0,0
1561,2002-02-13 18:00:00,1.38,266.0,10.6,82.1,1.87,0,0,0,0,0
1564,2002-02-13 21:00:00,0.8,258.0,8.7,80.7,0.67,0,0,0,0,0
1567,2002-02-14 00:00:00,-0.06,246.0,5.3,90.8,-0.32,0,0,0,0,0
1570,2002-02-14 03:00:00,-0.16,219.0,4.7,88.1,-0.5,0,0,0,0,0
1573,2002-02-14 06:00:00,-0.03,253.0,5.9,86.6,-0.39,0,0,0,0,0
1576,2002-02-14 09:00:00,0.37,233.0,8.2,81.3,0.31,0,0,0,0,0
1579,2002-02-14 12:00:00,1.72,225.0,9.3,74.1,2.99,0,0,0,0,0
1582,2002-02-14 15:00:00,1.9,224.0,9.5,70.2,3.08,0,0,0,0,0
1585,2002-02-14 18:00:00,1.15,221.0,10.1,68.7,1.62,0,0,0,0,0
1588,2002-02-14 21:00:00,0.14,224.0,8.4,70.1,-0.15,0,0,0,0,0
1591,2002-02-15 00:00:00,-0.45,220.0,9.1,73.9,-0.82,0,0,0,0,0
1594,2002-02-15 03:00:00,-0.55,229.0,7.9,76.1,-0.72,0,0,0,0,0
1597,2002-02-15 06:00:00,0.14,252.0,9.4,71.7,-0.3,0,0,0,0,0
1600,2002-02-15 09:00:00,0.6,253.0,8.2,76.0,0.54,0,0,0,0,0
1603,2002-02-15 12:00:00,1.46,269.0,9.0,68.8,2.23,0,0,0,0,0
1606,2002-02-15 15:00:00,1.42,293.0,7.7,92.3,1.65,0,0,0,0,0
1609,2002-02-15 18:00:00,2.54,289.0,8.0,96.3,2.63,0,0,0,0,0
1612,2002-02-15 21:00:00,1.82,258.0,9.1,97.2,1.74,0,0,0,0,0
1615,2002-02-16 00:00:00,1.59,258.0,8.7,93.3,1.48,0,0,0,0,0
1618,2002-02-16 03:00:00,2.25,272.0,10.2,96.3,2.09,0,0,0,0,0
1621,2002-02-16 06:00:00,1.92,238.0,7.0,90.4,1.76,0,0,0,0,0
1624,2002-02-16 09:00:00,2.25,259.0,9.8,95.8,2.5,0,0,0,0,0
1627,2002-02-16 12:00:00,2.77,251.0,9.8,94.1,3.62,0,0,0,0,0
1630,2002-02-16 15:00:00,2.9,252.0,10.4,93.0,3.69,0,0,0,0,0
1633,2002-02-16 18:00:00,2.53,248.0,8.2,93.9,2.84,0,0,0,0,0
1636,2002-02-16 21:00:00,2.21,251.0,9.4,92.1,2.18,0,0,0,0,0
1639,2002-02-17 00:00:00,2.28,258.0,8.7,96.1,2.2,0,0,0,0,0
1642,2002-02-17 03:00:00,2.08,236.0,10.7,89.0,1.88,0,0,0,0,0
1645,2002-02-17 06:00:00,1.65,233.0,9.7,87.4,1.41,0,0,0,0,0
1648,2002-02-17 09:00:00,1.92,246.0,11.0,88.8,2.44,0,0,0,0,0
1651,2002-02-17 12:00:00,2.83,243.0,4.9,81.0,4.13,0,0,0,0,0
1654,2002-02-17 15:00:00,1.64,281.0,6.3,89.9,2.72,0,0,0,0,0
1657,2002-02-17 18:00:00,0.11,0.0,4.1,96.4,-0.13,0,0,0,0,0
1660,2002-02-17 21:00:00,0.76,39.0,8.2,96.5,0.61,0,0,0,0,0
1663,2002-02-18 00:00:00,1.65,13.0,4.7,97.0,1.55,0,0,0,0,0
1666,2002-02-18 03:00:00,2.05,309.0,5.2,97.6,1.94,0,0,0,0,0
1669,2002-02-18 06:00:00,2.81,297.0,6.2,97.7,2.61,0,0,0,0,0
1672,2002-02-18 09:00:00,2.67,274.0,7.4,97.6,2.73,0,0,0,0,0
1675,2002-02-18 12:00:00,2.77,270.0,8.9,96.8,2.78,0,0,0,0,0
1678,2002-02-18 15:00:00,2.93,267.0,10.1,96.8,3.17,0,0,0,0,0
1681,2002-02-18 18:00:00,2.4,255.0,6.8,97.6,2.54,0,0,0,0,0
1684,2002-02-18 21:00:00,1.82,251.0,5.2,96.9,1.85,0,0,0,0,0
1687,2002-02-19 00:00:00,0.9,251.0,4.6,97.9,0.84,0,0,0,0,0
1690,2002-02-19 03:00:00,0.99,244.0,6.7,97.2,1.0,0,0,0,0,0
1693,2002-02-19 06:00:00,0.24,260.0,7.0,98.3,0.25,0,0,0,0,0
1696,2002-02-19 09:00:00,0.67,274.0,5.6,98.5,0.89,0,0,0,0,0
1699,2002-02-19 12:00:00,1.16,339.0,5.9,98.2,1.91,0,0,0,0,0
1702,2002-02-19 15:00:00,1.85,6.0,8.5,98.0,2.07,0,0,0,0,0
1705,2002-02-19 18:00:00,2.83,318.0,5.8,97.9,2.94,0,0,0,0,0
1708,2002-02-19 21:00:00,3.06,278.0,4.3,97.9,3.03,0,0,0,0,0
1711,2002-02-20 00:00:00,1.88,273.0,6.0,98.3,1.91,0,0,0,0,0
1714,2002-02-20 03:00:00,1.72,252.0,5.7,98.5,1.68,0,0,0,0,0
1717,2002-02-20 06:00:00,0.86,225.0,2.5,98.6,0.94,0,0,0,0,0
1720,2002-02-20 09:00:00,1.36,328.0,1.7,97.0,1.64,0,0,0,0,0
1723,2002-02-20 12:00:00,-0.16,109.0,2.4,98.1,-0.3,0,0,0,0,0
1726,2002-02-20 15:00:00,0.24,187.0,7.1,98.7,0.15,0,0,0,0,0
1729,2002-02-20 18:00:00,2.05,236.0,8.9,91.3,2.21,0,0,0,0,0
1732,2002-02-20 21:00:00,1.59,243.0,8.4,95.2,1.41,0,0,0,0,0
1735,2002-02-21 00:00:00,1.82,257.0,10.4,94.9,1.62,0,0,0,0,0
1738,2002-02-21 03:00:00,1.79,259.0,10.9,88.9,1.53,0,0,0,0,0
1741,2002-02-21 06:00:00,1.75,269.0,8.6,89.4,1.47,0,0,0,0,0
1744,2002-02-21 09:00:00,2.18,308.0,6.4,97.1,2.56,0,0,0,0,0
1747,2002-02-21 12:00:00,2.28,344.0,5.3,97.2,2.47,0,0,0,0,0
1750,2002-02-21 15:00:00,2.37,294.0,7.0,96.4,2.65,0,0,0,0,0
1753,2002-02-21 18:00:00,2.15,305.0,8.1,97.1,2.21,0,0,0,0,0
1756,2002-02-21 21:00:00,1.95,294.0,6.7,97.9,1.83,0,0,0,0,0
1759,2002-02-22 00:00:00,1.19,271.0,7.1,97.8,1.19,0,0,0,0,0
1762,2002-02-22 03:00:00,0.8,245.0,6.9,94.4,0.61,0,0,0,0,0
1765,2002-02-22 06:00:00,0.8,242.0,7.1,81.6,0.5,0,0,0,0,0
1768,2002-02-22 09:00:00,1.52,261.0,8.6,82.7,1.91,0,0,0,0,0
1771,2002-02-22 12:00:00,1.49,261.0,9.8,87.8,2.94,0,0,0,0,0
1774,2002-02-22 15:00:00,1.74,251.0,8.1,82.4,2.48,0,0,0,0,0
1777,2002-02-22 18:00:00,1.9,252.0,5.0,80.8,3.36,0,0,0,0,0
1780,2002-02-22 21:00:00,0.9,208.0,4.1,85.3,0.81,0,0,0,0,0
1783,2002-02-23 00:00:00,1.13,236.0,6.1,85.7,0.87,0,0,0,0,0
1786,2002-02-23 03:00:00,0.11,215.0,5.4,94.3,-0.26,0,0,0,0,0
1789,2002-02-23 06:00:00,-0.22,185.0,4.6,90.8,-0.69,0,0,0,0,0
1792,2002-02-23 09:00:00,0.6,222.0,5.9,80.2,0.76,0,0,0,0,0
1795,2002-02-23 12:00:00,2.18,232.0,7.2,66.3,4.51,0,0,0,0,0
1798,2002-02-23 15:00:00,1.62,232.0,6.3,76.3,2.14,0,0,0,0,0
1801,2002-02-23 18:00:00,1.74,261.0,8.4,77.4,2.55,0,0,0,0,0
1804,2002-02-23 21:00:00,1.23,254.0,3.9,92.4,1.33,0,0,0,0,0
1807,2002-02-24 00:00:00,0.99,260.0,6.6,87.5,0.82,0,0,0,0,0
1810,2002-02-24 03:00:00,0.93,288.0,4.3,87.2,0.68,0,0,0,0,0
1813,2002-02-24 06:00:00,0.99,315.0,4.5,93.2,0.82,0,0,0,0,0
1816,2002-02-24 09:00:00,1.98,335.0,6.8,87.9,2.35,0,0,0,0,0
1819,2002-02-24 12:00:00,2.21,15.0,8.4,89.4,2.66,0,0,0,0,0
1822,2002-02-24 15:00:00,2.18,36.0,10.9,90.4,2.23,0,0,0,0,0
1825,2002-02-24 18:00:00,2.51,21.0,12.6,95.7,2.33,0,0,0,0,0
1828,2002-02-24 21:00:00,2.77,358.0,10.3,96.7,2.56,0,0,0,0,0
1831,2002-02-25 00:00:00,3.39,352.0,10.7,97.0,3.18,0,0,0,0,0
1834,2002-02-25 03:00:00,2.84,355.0,8.9,97.8,2.75,0,0,0,0,0
1837,2002-02-25 06:00:00,2.54,18.0,7.8,98.1,2.36,0,0,0,0,0
1840,2002-02-25 09:00:00,2.81,38.0,9.1,97.9,2.99,0,0,0,0,0
1843,2002-02-25 12:00:00,2.8,21.0,8.8,98.0,3.25,0,0,0,0,0
1846,2002-02-25 15:00:00,3.55,36.0,9.5,97.6,4.62,0,0,0,0,0
1849,2002-02-25 18:00:00,2.93,31.0,9.0,93.1,2.8,0,0,0,0,0
1852,2002-02-25 21:00:00,2.34,41.0,9.1,95.8,2.24,0,0,0,0,0
1855,2002-02-26 00:00:00,3.2,40.0,6.7,91.4,2.96,0,0,0,0,0
1858,2002-02-26 03:00:00,2.97,53.0,4.8,92.7,2.79,0,0,0,0,0
1861,2002-02-26 06:00:00,2.48,62.0,6.8,91.4,2.26,0,0,0,0,0
1864,2002-02-26 09:00:00,2.15,116.0,3.0,96.8,2.27,0,0,0,0,0
1867,2002-02-26 12:00:00,2.93,66.0,4.3,94.0,3.33,0,0,0,0,0
1870,2002-02-26 15:00:00,3.12,57.0,5.0,91.7,3.57,0,0,0,0,0
1873,2002-02-26 18:00:00,1.72,39.0,10.1,94.2,1.77,0,0,0,0,0
1876,2002-02-26 21:00:00,1.26,38.0,9.5,92.7,1.13,0,0,0,0,0
1879,2002-02-27 00:00:00,1.29,57.0,6.0,92.6,1.01,0,0,0,0,0
1882,2002-02-27 03:00:00,0.76,36.0,5.8,93.0,0.48,0,0,0,0,0
1885,2002-02-27 06:00:00,0.4,51.0,4.4,94.0,0.19,0,0,0,0,0
1888,2002-02-27 09:00:00,0.83,42.0,4.0,95.2,1.06,0,0,0,0,0
1891,2002-02-27 12:00:00,1.26,36.0,4.7,93.1,1.91,0,0,0,0,0
1894,2002-02-27 15:00:00,1.51,31.0,3.2,92.0,2.35,0,0,0,0,0
1897,2002-02-27 18:00:00,1.09,153.0,1.5,92.8,1.38,0,0,0,0,0
1900,2002-02-27 21:00:00,0.86,239.0,1.7,93.2,0.96,0,0,0,0,0
1903,2002-02-28 00:00:00,0.93,262.0,2.0,95.3,0.81,0,0,0,0,0
1906,2002-02-28 03:00:00,1.19,256.0,2.3,95.4,1.04,0,0,0,0,0
1909,2002-02-28 06:00:00,0.34,174.0,1.5,97.1,0.1,0,0,0,0,0
1912,2002-02-28 09:00:00,1.03,223.0,2.5,89.2,1.48,0,0,0,0,0
1915,2002-02-28 12:00:00,1.23,197.0,3.0,82.1,2.15,0,0,0,0,0
1918,2002-02-28 15:00:00,1.58,178.0,3.7,79.6,2.65,0,0,0,0,0
1921,2002-02-28 18:00:00,1.12,188.0,2.9,80.9,1.74,0,0,0,0,0
1924,2002-02-28 21:00:00,0.76,143.0,1.7,78.0,0.78,0,0,0,0,0
1927,2002-03-01 00:00:00,0.76,101.0,2.5,80.7,0.58,0,0,0,0,0
1930,2002-03-01 03:00:00,0.7,48.0,3.1,85.2,0.5,0,0,0,0,0
1933,2002-03-01 06:00:00,0.01,53.0,7.4,89.1,-0.12,0,0,0,0,0
1936,2002-03-01 09:00:00,0.67,47.0,8.3,76.1,0.75,0,0,0,0,0
1939,2002-03-01 12:00:00,0.7,52.0,10.3,79.7,1.22,0,0,0,0,0
1942,2002-03-01 15:00:00,0.96,55.0,9.8,83.6,1.64,0,0,0,0,0
1945,2002-03-01 18:00:00,0.67,55.0,11.0,82.9,0.98,0,0,0,0,0
1948,2002-03-01 21:00:00,-0.19,60.0,10.9,90.5,-0.4,0,0,0,0,0
1951,2002-03-02 00:00:00,-0.16,55.0,14.1,87.6,-0.41,0,0,0,0,0
1954,2002-03-02 03:00:00,-0.09,60.0,12.9,88.8,-0.35,0,0,0,0,0
1957,2002-03-02 06:00:00,-0.55,64.0,12.7,88.8,-0.77,0,0,0,0,0
1960,2002-03-02 09:00:00,-0.26,57.0,11.9,90.1,-0.39,0,0,0,0,0
1963,2002-03-02 12:00:00,-0.16,59.0,10.3,92.7,-0.51,0,0,0,0,0
