"date","dir","vel","temp","d2m","pressure","precip","present_weather","past_weather","terrain","SnowH","rh"
"2011-02-08 21:00:00",0,0,0.3,0.3,981.4,NA,1,72,NA,NA,100
"2011-02-09 00:00:00",10,21,1.6,1.6,981.6,NA,3,72,1,112,100
"2011-02-09 03:00:00",40,19,1.9,1,982.2,NA,2,22,NA,NA,93.8
"2011-02-09 06:00:00",0,0,1.1,1.1,982.9,NA,71,72,NA,NA,100
"2011-02-09 09:00:00",NA,NA,0,0,983.3,NA,NA,NA,NA,NA,100
"2011-02-09 12:00:00",0,0,0,0,984,NA,71,77,NA,NA,100
"2011-02-09 15:00:00",NA,NA,0.9,0.9,984.7,NA,NA,NA,NA,NA,100
"2011-02-09 18:00:00",10,12,1.7,1.7,985.2,NA,2,22,NA,NA,100
"2011-02-09 21:00:00",0,0,1.1,1,986,NA,71,72,NA,NA,99.3
"2011-02-10 00:00:00",0,0,1.5,1.5,987.1,NA,22,87,NA,NA,100
"2011-02-10 03:00:00",350,18,1.4,1.4,989.5,NA,68,72,NA,NA,100
"2011-02-10 06:00:00",10,13,1.4,1.4,991.1,NA,68,72,NA,NA,100
"2011-02-10 09:00:00",10,14,1.7,1.7,991.8,NA,2,72,NA,NA,100
"2011-02-10 12:00:00",350,9,1.9,1.9,991.2,NA,68,72,NA,NA,100
"2011-02-10 15:00:00",30,13,2.1,2.1,990.8,NA,61,76,NA,NA,100
"2011-02-10 18:00:00",40,8,2.6,2.6,989.4,NA,2,76,NA,NA,100
"2011-02-10 21:00:00",30,7,2.9,2.9,988.5,NA,2,22,NA,NA,100
"2011-02-11 00:00:00",0,0,3.9,3.3,987.9,NA,1,22,1,109,95.9
"2011-02-11 03:00:00",0,0,3.2,3.2,985.7,NA,2,22,NA,NA,100
"2011-02-11 06:00:00",0,0,2.3,2.3,982.1,NA,2,22,NA,NA,100
"2011-02-11 09:00:00",40,11,4.1,3.3,976.9,NA,61,62,NA,NA,94.6
"2011-02-11 12:00:00",30,29,4.6,3.6,973,NA,61,62,NA,NA,93.3
"2011-02-11 15:00:00",10,28,2.7,2.7,973.4,NA,68,76,NA,NA,100
"2011-02-11 18:00:00",320,17,2.4,2.4,977,NA,22,76,NA,NA,100
"2011-02-11 21:00:00",30,18,0.8,0.7,978.1,NA,71,72,NA,NA,99.3
"2011-02-12 00:00:00",350,15,2.4,2.4,978.5,NA,50,75,NA,NA,100
"2011-02-12 03:00:00",330,14,2.2,2.2,979.5,NA,50,75,NA,NA,100
"2011-02-12 06:00:00",350,18,2.2,2.2,980.7,NA,50,75,NA,NA,100
"2011-02-12 09:00:00",350,19,2.2,2.2,982,NA,61,65,NA,NA,100
"2011-02-12 12:00:00",10,17,2.1,2.1,983.4,NA,10,65,NA,NA,100
"2011-02-12 15:00:00",350,18,1.8,1.8,984.9,NA,61,62,NA,NA,100
"2011-02-12 18:00:00",30,20,1.3,1.3,986.3,NA,61,62,NA,NA,100
"2011-02-12 21:00:00",30,15,1.5,1.5,987.3,NA,61,66,NA,NA,100
"2011-02-13 00:00:00",350,14,1.4,1.4,989.2,NA,61,66,1,100,100
"2011-02-13 03:00:00",350,8,0.8,0.8,991.3,NA,68,76,NA,NA,100
"2011-02-13 06:00:00",NA,NA,0.7,0.7,993.5,NA,NA,NA,NA,NA,100
"2011-02-13 09:00:00",10,6,1.2,1.2,995.8,NA,2,72,NA,NA,100
"2011-02-13 12:00:00",20,4,1.3,1.3,998.4,NA,10,72,NA,NA,100
"2011-02-13 15:00:00",350,7,1.4,1.4,1000.5,NA,10,22,NA,NA,100
"2011-02-13 18:00:00",310,6,1.5,1.5,1002.4,NA,50,45,NA,NA,100
"2011-02-13 21:00:00",330,7,1.9,1.9,1004.4,NA,10,54,1,96,100
"2011-02-14 00:00:00",160,10,1,1,1004.4,NA,1,22,NA,NA,100
"2011-02-14 06:00:00",60,8,1.2,1.2,1003.6,NA,1,22,NA,NA,100
"2011-02-14 09:00:00",220,6,1,1,1002.1,NA,2,22,NA,NA,100
"2011-02-14 12:00:00",90,10,1.1,1.1,1000.1,NA,3,22,NA,NA,100
"2011-02-14 15:00:00",0,0,2,0.9,996.1,NA,3,22,NA,NA,92.5
"2011-02-14 18:00:00",240,6,1.5,0.8,992.1,NA,2,22,NA,NA,95.2
"2011-02-14 21:00:00",NA,NA,1.6,0.7,988.2,NA,NA,NA,NA,NA,93.8
"2011-02-15 00:00:00",NA,NA,1.8,1.8,983.5,NA,61,65,1,96,100
"2011-02-15 03:00:00",210,9,1,-0.3,979.6,NA,61,66,NA,NA,91.2
"2011-02-15 06:00:00",180,4,0.4,-0.9,975.7,NA,71,76,NA,NA,91.1
"2011-02-15 09:00:00",240,3,0.2,-1,971.7,NA,71,77,NA,NA,91.8
"2011-02-15 12:00:00",0,0,0,-1.3,970.1,NA,71,77,NA,NA,91.1
"2011-02-15 15:00:00",150,4,0.1,-1.2,969.5,NA,2,72,NA,NA,91.1
"2011-02-15 18:00:00",140,5,-0.1,-0.7,969.1,NA,70,72,NA,NA,95.8
"2011-02-15 21:00:00",40,7,2.3,0.2,969,NA,2,72,NA,NA,86.2
"2011-02-16 00:00:00",20,11,4.2,-99.9,968.4,NA,1,72,1,96,0
"2011-02-16 03:00:00",80,3,3.2,1.4,968.9,NA,2,22,NA,NA,88.1
"2011-02-16 06:00:00",80,2,4.5,2.4,969.6,NA,1,22,NA,NA,86.4
"2011-02-16 09:00:00",320,8,2,0.9,970.6,NA,3,22,NA,NA,92.5
"2011-02-16 12:00:00",350,9,1.4,0.9,972.1,NA,3,22,NA,NA,96.5
"2011-02-16 15:00:00",350,9,1.6,1.2,973.3,NA,2,22,NA,NA,97.2
"2011-02-16 18:00:00",10,5,1.9,0.8,974.3,NA,1,22,NA,NA,92.5
"2011-02-16 21:00:00",170,6,2,0.9,974.5,NA,2,22,NA,NA,92.5
"2011-02-17 00:00:00",0,0,2.4,1.6,975.3,NA,3,62,1,91,94.5
"2011-02-17 03:00:00",350,16,2.3,0.6,976.4,NA,1,22,NA,NA,88.7
"2011-02-17 06:00:00",10,10,2.5,0.1,977,NA,2,22,NA,NA,84.4
"2011-02-17 09:00:00",10,11,2.6,0.3,977.2,NA,2,22,NA,NA,85
"2011-02-17 12:00:00",10,13,3,-0.6,976.7,NA,2,22,NA,NA,77.5
"2011-02-17 15:00:00",30,16,1.2,0.1,978.1,NA,22,72,NA,NA,92.5
"2011-02-17 18:00:00",30,18,1.7,0.2,979.1,NA,68,72,NA,NA,89.9
"2011-02-17 21:00:00",30,15,1.2,0.3,980,NA,71,77,NA,NA,93.8
"2011-02-18 00:00:00",30,20,1,0.2,981.8,NA,70,72,1,88,94.5
"2011-02-18 03:00:00",280,12,1.4,0.6,985.2,NA,22,72,NA,NA,94.5
"2011-02-18 06:00:00",280,14,1.7,0.9,988.4,NA,1,72,NA,NA,94.5
"2011-02-18 09:00:00",300,12,1.2,-0.5,991,NA,1,22,NA,NA,88.6
"2011-02-18 12:00:00",30,12,1.2,-0.7,992,NA,1,22,NA,NA,87.3
"2011-02-18 15:00:00",40,9,2,-0.3,991.9,NA,3,22,NA,NA,84.9
"2011-02-18 18:00:00",NA,NA,3,1.2,991.7,NA,NA,NA,NA,NA,88.1
"2011-02-18 21:00:00",40,10,3.6,0.1,991,NA,2,22,NA,NA,78.1
"2011-02-19 00:00:00",10,12,3.5,1.7,991,NA,2,22,1,87,88.2
"2011-02-19 03:00:00",70,8,3.6,0.7,991.7,NA,2,22,NA,NA,81.6
"2011-02-19 06:00:00",350,15,3,1.2,994.3,NA,3,62,NA,NA,88.1
"2011-02-19 09:00:00",10,18,3.7,-1.2,992.5,NA,2,62,NA,NA,70.7
"2011-02-19 12:00:00",40,22,4.7,-0.2,988.7,NA,60,62,NA,NA,70.9
"2011-02-19 15:00:00",NA,NA,4.3,2.5,985.1,NA,NA,NA,NA,NA,88.2
"2011-02-19 18:00:00",10,14,2.8,0.9,982.2,NA,80,22,NA,NA,87.5
"2011-02-19 21:00:00",10,26,2.4,0.5,982.6,NA,68,76,1,80,87.4
"2011-02-20 00:00:00",10,10,1,0.3,985.3,NA,68,77,NA,NA,95.1
"2011-02-20 06:00:00",330,2,1.9,1.2,986.8,NA,10,76,NA,NA,95.2
"2011-02-20 09:00:00",230,4,1.9,1,989,NA,10,22,NA,NA,93.8
"2011-02-20 12:00:00",320,2,1.8,0.8,990.8,NA,10,22,NA,NA,93.2
"2011-02-20 15:00:00",NA,NA,1.5,-0.2,991.7,NA,NA,NA,NA,NA,88.6
"2011-02-20 18:00:00",NA,NA,1.1,-0.6,992.3,NA,NA,NA,NA,NA,88.6
"2011-02-20 21:00:00",280,14,1.8,0.9,992,NA,10,52,NA,NA,93.8
"2011-02-21 00:00:00",10,18,1.6,0.5,989.1,NA,2,52,1,79,92.5
"2011-02-21 03:00:00",50,5,0.6,-0.4,984.1,NA,71,70,NA,NA,93.1
"2011-02-21 09:00:00",10,12,2.6,0.1,981.7,NA,71,72,NA,NA,83.8
"2011-02-21 12:00:00",360,8,2.1,0.7,981.1,NA,22,72,NA,NA,90.6
"2011-02-21 15:00:00",10,2,1.1,0.2,982.1,NA,61,76,NA,NA,93.8
"2011-02-21 18:00:00",180,5,1,0.4,986.9,NA,2,62,NA,NA,95.8
"2011-02-21 21:00:00",180,5,1.9,0.8,991.4,NA,2,72,NA,NA,92.5
"2011-02-22 00:00:00",220,4,2.3,1.1,995.2,NA,-1,-1,NA,NA,91.9
"2011-02-22 03:00:00",220,2,3.1,2,998.4,NA,-1,-1,NA,NA,92.6
"2011-02-22 06:00:00",220,4,2.3,1.1,995.2,NA,-1,-1,NA,NA,91.9
"2011-02-22 09:00:00",50,1,1.7,0.4,1001.2,NA,-1,-1,NA,NA,91.2
"2011-02-22 12:00:00",80,2,0.3,-0.5,1000.5,NA,-1,-1,NA,NA,94.4
"2011-02-22 15:00:00",180,5,-0.2,-1.2,998.5,NA,-1,-1,NA,NA,93.1
"2011-02-22 18:00:00",160,4,-0.3,-0.9,997.7,NA,-1,-1,NA,NA,95.8
"2011-02-22 21:00:00",0,0,0.8,-1.2,998.1,NA,-1,-1,NA,NA,86.7
"2011-02-23 00:00:00",280,1,1.9,0.1,1000.4,NA,-1,-1,NA,NA,88
"2011-02-23 03:00:00",200,3,2.4,0,1003.4,NA,-1,-1,NA,NA,84.4
"2011-02-23 06:00:00",10,3,2.4,-0.7,1004.8,NA,-1,-1,NA,NA,80.2
"2011-02-23 09:00:00",340,3,1.8,0.8,1007.1,NA,-1,-1,NA,NA,93.2
"2011-02-23 12:00:00",10,1,1.8,0.8,1008.1,NA,-1,-1,NA,NA,93.2
"2011-02-23 15:00:00",10,8,2.4,0.8,1006.9,NA,-1,-1,NA,NA,89.3
"2011-02-23 18:00:00",350,14,2.3,0.5,1004.3,NA,63,62,NA,NA,88.1
"2011-02-23 21:00:00",10,15,3.2,1.2,1001.5,NA,61,62,NA,NA,86.9
"2011-02-24 00:00:00",310,6,1.7,1.3,1002.5,NA,51,65,NA,NA,97.2
"2011-02-24 03:00:00",230,8,1.8,1.5,1005.7,NA,51,65,1,72,97.9
"2011-02-24 06:00:00",200,4,2.1,1.3,1010.4,NA,2,52,NA,NA,94.5
"2011-02-24 09:00:00",0,0,1.2,0.9,1011.1,NA,2,52,NA,NA,97.9
"2011-02-24 12:00:00",0,0,0.8,0.5,1010.1,NA,-1,-1,NA,NA,97.9
"2011-02-24 15:00:00",20,5,0.8,0.4,1008.1,NA,61,62,NA,NA,97.2
"2011-02-24 18:00:00",40,10,2.3,0.9,1004.2,NA,51,65,NA,NA,90.6
"2011-02-24 21:00:00",20,14,3.3,0.9,1001.3,NA,61,65,NA,NA,84.5
"2011-02-25 00:00:00",20,13,4.1,1.2,999.7,NA,61,62,NA,NA,81.6
"2011-02-25 03:00:00",20,14,4,1.4,995.7,NA,63,62,1,67,83.4
"2011-02-25 06:00:00",10,9,4.1,2.4,989.2,NA,63,76,NA,NA,88.8
"2011-02-25 09:00:00",10,18,2.6,1.5,985,NA,63,76,NA,NA,92.6
"2011-02-25 12:00:00",10,13,2.7,1.5,982.2,NA,21,62,NA,NA,91.9
"2011-02-25 15:00:00",310,13,2.7,1.5,980.3,NA,2,62,NA,NA,91.9
"2011-02-25 18:00:00",300,16,2.1,0.2,978.5,NA,-1,-1,NA,NA,87.4
"2011-02-25 21:00:00",290,16,2,0.2,981.2,NA,-1,-1,NA,NA,88
"2011-02-26 03:00:00",260,10,2.1,-0.8,982.8,NA,-1,-1,NA,NA,81.4
"2011-02-26 06:00:00",310,5,1.7,0.1,985.1,NA,-1,-1,1,60,89.3
"2011-02-26 09:00:00",10,3,1.1,-0.1,981.3,NA,-1,-1,NA,NA,91.8
"2011-02-26 15:00:00",150,5,0.3,-1.5,976.5,NA,-1,-1,NA,NA,87.9
"2011-02-26 18:00:00",180,8,0.3,-1.3,970.6,NA,-1,-1,NA,NA,89.2
"2011-02-26 21:00:00",190,14,1.3,-2.1,970.5,NA,-1,-1,NA,NA,78.3
"2011-02-27 03:00:00",220,10,1.1,-1.8,976.9,NA,-1,-1,NA,NA,81.2
"2011-02-27 06:00:00",290,1,1.3,-0.3,982.8,NA,-1,-1,NA,NA,89.2
"2011-02-27 12:00:00",360,4,1.4,0.1,984.6,NA,-1,-1,NA,NA,91.2
"2011-02-27 15:00:00",40,9,1.8,0.3,983.5,NA,71,72,1,59,89.9
"2011-02-27 18:00:00",10,10,1.6,-0.5,983.2,NA,70,72,NA,NA,86.1
"2011-02-27 21:00:00",20,10,1.6,0.3,982.8,NA,22,72,NA,NA,91.2
"2011-02-28 03:00:00",10,9,1.6,0.3,982.1,NA,71,72,NA,NA,91.2
"2011-02-28 06:00:00",320,5,1.2,0.5,983.1,NA,71,72,NA,NA,95.2
"2011-02-28 09:00:00",0,0,1.3,-1.8,984.7,NA,71,77,NA,NA,80.1
"2011-02-28 12:00:00",0,0,0.7,-0.4,986.2,NA,20,72,NA,NA,92.4
"2011-02-28 15:00:00",360,3,1.4,0.1,987.5,NA,-1,-1,NA,NA,91.2
"2011-02-28 18:00:00",10,5,1.7,-0.1,988.3,NA,-1,-1,1,58,88
"2011-02-28 21:00:00",40,6,2.7,-2.8,986.2,NA,-1,-1,NA,NA,67.4
"2011-03-01 00:00:00",20,7,3.6,0,983.6,NA,-1,-1,NA,NA,77.6
"2011-03-01 03:00:00",30,11,4,0.9,982.6,NA,63,66,NA,NA,80.5
"2011-03-01 06:00:00",20,12,3.9,1.4,983.6,NA,63,65,NA,NA,83.9
"2011-03-01 09:00:00",10,9,2.6,1.3,985,NA,63,66,NA,NA,91.3
"2011-03-01 12:00:00",10,9,2.8,1.3,987.3,NA,63,66,1,56,90
"2011-03-01 15:00:00",360,10,4.1,1.8,989,NA,1,62,NA,NA,85.2
"2011-03-01 18:00:00",60,5,4.6,1.8,987.6,NA,21,62,NA,NA,82.3
"2011-03-01 21:00:00",10,10,4.5,1.9,985.5,NA,2,22,NA,NA,83.4
"2011-03-02 00:00:00",10,13,4.6,2.1,985,NA,51,52,NA,NA,84
"2011-03-02 03:00:00",10,14,5.5,3.3,982.9,NA,61,65,NA,NA,85.9
"2011-03-02 06:00:00",50,13,5,3.3,982.5,NA,60,62,NA,NA,88.9
"2011-03-02 09:00:00",360,13,4.1,2.8,984.7,NA,60,62,NA,NA,91.4
"2011-03-02 12:00:00",10,9,1.9,1.5,988.4,NA,51,65,1,46,97.2
"2011-03-02 15:00:00",10,8,2.5,1.9,989.1,NA,51,52,NA,NA,95.9
"2011-03-02 18:00:00",10,9,2.6,1.7,989.3,NA,50,52,NA,NA,93.9
"2011-03-02 21:00:00",360,12,3,1.2,991.2,NA,61,65,NA,NA,88.1
"2011-03-03 00:00:00",310,8,1.3,0.9,994.2,NA,21,62,NA,NA,97.2
"2011-03-03 03:00:00",350,7,1.3,0.1,995.3,NA,-1,-1,NA,NA,91.8
"2011-03-03 06:00:00",150,3,0.7,0.4,993.7,NA,-1,-1,NA,NA,97.9
"2011-03-03 09:00:00",340,1,2.1,-0.3,989.2,NA,-1,-1,NA,NA,84.3
"2011-03-03 12:00:00",40,11,5.7,-0.1,981.7,NA,-1,-1,1,35,66.6
"2011-03-03 15:00:00",50,14,5.5,2.8,977.3,NA,63,62,NA,NA,83
"2011-03-03 18:00:00",40,12,6.1,2,974.1,NA,2,62,NA,NA,75.3
"2011-03-03 21:00:00",30,13,4.1,0.8,971.9,NA,61,62,NA,NA,79.3
"2011-03-04 00:00:00",10,15,3.7,2.1,972.2,NA,63,62,NA,NA,89.4
"2011-03-04 03:00:00",10,15,2.8,1.5,972.3,NA,68,76,NA,NA,91.3
"2011-03-04 06:00:00",360,12,0.7,-0.7,976.6,NA,73,76,NA,NA,90.5
"2011-03-04 09:00:00",330,10,1.2,0.3,981.8,NA,71,72,NA,NA,93.8
"2011-03-04 12:00:00",310,7,1.9,0.8,985.5,NA,2,72,1,32,92.5
"2011-03-04 15:00:00",10,8,2,1.4,986.8,NA,-1,-1,NA,NA,95.9
"2011-03-04 18:00:00",350,7,1.7,1.3,987.6,NA,2,72,NA,NA,97.2
"2011-03-04 21:00:00",10,8,1.6,1.2,987.4,NA,20,22,NA,NA,97.2
"2011-03-05 00:00:00",10,10,2.2,0.8,986.2,NA,-1,-1,NA,NA,90.6
"2011-03-05 03:00:00",50,10,3.6,-2.2,982.9,NA,-1,-1,NA,NA,66.2
"2011-03-05 06:00:00",50,13,3.8,-1.1,978.5,NA,-1,-1,NA,NA,70.7
"2011-03-05 09:00:00",50,12,4.6,-1.4,974.2,NA,-1,-1,NA,NA,65.4
"2011-03-05 12:00:00",50,12,5.2,0.2,968.7,NA,61,62,1,30,70.4
"2011-03-05 15:00:00",20,10,1.9,0.3,970.8,NA,62,62,NA,NA,89.3
"2011-03-05 18:00:00",10,7,2.7,1,970.7,NA,63,62,NA,NA,88.7
"2011-03-05 21:00:00",10,8,2.3,0.9,970.2,NA,63,62,NA,NA,90.6
"2011-03-06 00:00:00",20,9,2.6,1.2,970.3,NA,61,62,NA,NA,90.6
"2011-03-06 03:00:00",20,9,2.2,1,970.7,NA,61,62,NA,NA,91.9
"2011-03-06 06:00:00",10,10,1.7,0.7,971.9,NA,68,76,NA,NA,93.2
"2011-03-06 09:00:00",10,5,1.7,1.1,973.3,NA,51,72,NA,NA,95.8
"2011-03-06 12:00:00",10,5,1.8,1,975.6,NA,60,76,1,26,94.5
"2011-03-06 15:00:00",10,5,1.2,0.6,977.9,NA,60,62,NA,NA,95.8
"2011-03-06 18:00:00",10,6,1.3,0.7,980.3,NA,51,65,NA,NA,95.8
"2011-03-06 21:00:00",10,6,1.1,0.6,982.2,NA,51,52,NA,NA,96.5
"2011-03-07 03:00:00",10,6,1.3,0.8,983.2,NA,51,52,NA,NA,96.5
"2011-03-07 06:00:00",350,9,0.9,0.3,984.4,NA,68,75,NA,NA,95.8
"2011-03-07 09:00:00",360,6,0.4,0,985.7,NA,68,75,NA,NA,97.2
"2011-03-07 12:00:00",20,5,0.4,0,986.9,NA,68,77,NA,NA,97.2
"2011-03-07 15:00:00",20,5,0.5,0.1,987.7,NA,68,77,1,25,97.2
"2011-03-07 18:00:00",330,6,1.2,0.5,988.5,NA,2,72,NA,NA,95.2
"2011-03-07 21:00:00",290,6,0.5,0.1,989.2,NA,68,72,NA,NA,97.2
"2011-03-08 00:00:00",0,0,0.4,-0.1,988.8,NA,68,77,NA,NA,96.5
"2011-03-08 03:00:00",10,1,0.2,-0.4,985.8,NA,2,72,NA,NA,95.8
"2011-03-08 06:00:00",340,1,-0.8,-1.5,981,NA,-1,-1,NA,NA,95.1
"2011-03-08 09:00:00",180,4,-0.7,-1.5,975,NA,-1,-1,NA,NA,94.4
"2011-03-08 12:00:00",150,3,-0.4,-1.4,970.7,NA,-1,-1,NA,NA,93.1
"2011-03-08 15:00:00",200,5,1.4,-1.5,970.1,NA,-1,-1,1,25,81.3
"2011-03-08 18:00:00",210,6,1.2,-0.8,972.8,NA,-1,-1,NA,NA,86.7
"2011-03-08 21:00:00",230,4,0.7,-1,976.9,NA,-1,-1,NA,NA,88.5
"2011-03-09 00:00:00",250,6,0.4,-1.4,979.7,NA,-1,-1,NA,NA,87.9
"2011-03-09 03:00:00",300,4,0.4,-1.5,982.2,NA,-1,-1,NA,NA,87.2
"2011-03-09 06:00:00",310,5,0.3,-1.8,983.8,NA,3,82,NA,NA,86
"2011-03-09 09:00:00",230,4,-0.1,-3.3,985.7,NA,1,82,NA,NA,79.3
"2011-03-09 12:00:00",0,0,0.5,-3.1,986.6,NA,-1,-1,NA,NA,77.1
"2011-03-09 15:00:00",0,0,0.4,-3.9,987.6,NA,-1,-1,1,25,73.2
"2011-03-09 18:00:00",0,0,0.5,-3.4,987.5,NA,-1,-1,NA,NA,75.4
"2011-03-09 21:00:00",340,1,-0.7,-3.8,986.9,NA,-1,-1,NA,NA,79.8
"2011-03-10 00:00:00",150,3,-0.7,-5.1,984.8,NA,-1,-1,NA,NA,72.4
"2011-03-10 03:00:00",160,3,-0.5,-4.2,982.5,NA,-1,-1,NA,NA,76.3
"2011-03-10 06:00:00",0,0,-0.4,-4.1,982,NA,-1,-1,NA,NA,76.4
"2011-03-10 09:00:00",0,0,-0.1,-3.3,983,NA,-1,-1,NA,NA,79.3
"2011-03-10 12:00:00",20,1,0.3,-3.2,984.6,NA,-1,-1,NA,NA,77.6
"2011-03-10 15:00:00",360,1,0.8,-1.5,986.8,NA,-1,-1,1,25,84.8
"2011-03-10 18:00:00",40,3,1.1,-0.8,988,NA,-1,-1,NA,NA,87.3
"2011-03-10 21:00:00",350,1,1.6,-0.3,988.7,NA,-1,-1,NA,NA,87.4
"2011-03-11 00:00:00",350,4,1.8,-0.3,988.5,NA,-1,-1,NA,NA,86.1
"2011-03-11 03:00:00",30,1,1.4,-0.3,986.1,NA,-1,-1,NA,NA,88.6
"2011-03-11 06:00:00",100,2,2.4,-0.8,982.9,NA,-1,-1,NA,NA,79.7
"2011-03-11 09:00:00",0,0,2.3,0.2,979.9,NA,20,52,NA,NA,86.2
"2011-03-11 12:00:00",60,6,5.8,0.5,975.6,NA,2,52,1,25,69.1
"2011-03-11 15:00:00",20,9,4.4,1.1,974.1,NA,61,62,NA,NA,79.4
"2011-03-11 21:00:00",10,10,1.8,0.7,972.5,NA,63,62,NA,NA,92.5
"2011-03-12 00:00:00",340,1,1.5,0.9,970.3,NA,63,62,NA,NA,95.8
"2011-03-12 03:00:00",140,6,0.1,-0.4,968,NA,2,62,NA,NA,96.5
"2011-03-12 06:00:00",180,5,0.1,-0.3,965.2,NA,-1,-1,NA,NA,97.2
"2011-03-12 09:00:00",210,3,0.6,0.3,963.8,NA,-1,-1,NA,NA,97.9
"2011-03-12 12:00:00",220,3,0.3,0.1,963.6,NA,45,42,NA,NA,98.6
"2011-03-12 15:00:00",0,0,0.2,0.1,964.5,NA,45,42,1,22,99.3
"2011-03-12 18:00:00",0,0,0,0,965.8,NA,43,42,NA,NA,100
"2011-03-13 00:00:00",220,2,-0.4,-0.7,967.1,NA,45,42,NA,NA,97.9
"2011-03-13 03:00:00",0,0,-0.7,-1,971.5,NA,2,42,NA,NA,97.9
"2011-03-13 06:00:00",0,0,-0.3,-0.6,974,NA,-1,-1,NA,NA,97.9
"2011-03-13 09:00:00",0,0,-0.2,-0.6,976.1,NA,-1,-1,NA,NA,97.2
"2011-03-13 12:00:00",0,0,-0.3,-0.7,978.2,NA,71,72,NA,NA,97.2
"2011-03-13 15:00:00",20,2,0.1,-0.2,980.2,NA,71,72,1,22,97.9
"2011-03-13 18:00:00",0,0,0.3,0,982.7,NA,71,77,NA,NA,97.9
"2011-03-13 21:00:00",0,0,0.1,-0.3,985.8,NA,71,77,NA,NA,97.2
"2011-03-14 00:00:00",0,0,-0.1,-0.5,988.7,NA,71,77,NA,NA,97.2
"2011-03-14 03:00:00",0,0,-0.3,-1,991.4,NA,1,72,NA,NA,95.1
"2011-03-14 06:00:00",300,1,-1,-1.9,993.7,NA,-1,-1,NA,NA,93.7
"2011-03-14 09:00:00",60,2,-0.1,-0.7,995.5,NA,-1,-1,NA,NA,95.8
"2011-03-14 12:00:00",0,0,0.9,-1.5,996.9,NA,-1,-1,NA,NA,84.2
"2011-03-14 15:00:00",200,2,1.2,-0.2,998.2,NA,-1,-1,1,23,90.5
"2011-03-14 18:00:00",190,6,0.9,-1.4,999.9,NA,-1,-1,NA,NA,84.8
"2011-03-14 21:00:00",230,2,0.3,-2.6,1001.1,NA,-1,-1,NA,NA,81.1
"2011-03-15 00:00:00",0,0,0,-2.3,1002.7,NA,-1,-1,NA,NA,84.7
"2011-03-15 03:00:00",0,0,-0.4,-2.5,1004,NA,-1,-1,NA,NA,85.9
"2011-03-15 06:00:00",0,0,-0.5,-3.2,1005.5,NA,-1,-1,NA,NA,82.2
"2011-03-15 09:00:00",0,0,-0.7,-3.2,1006.5,NA,-1,-1,NA,NA,83.4
"2011-03-15 12:00:00",0,0,-0.2,-3.6,1007.8,NA,-1,-1,NA,NA,78.1
"2011-03-15 15:00:00",0,0,-0.4,-3,1009.2,NA,-1,-1,1,22,82.8
"2011-03-15 18:00:00",0,0,-0.6,-2.8,1009.9,NA,-1,-1,NA,NA,85.3
"2011-03-15 21:00:00",0,0,-0.8,-2.8,1009.7,NA,-1,-1,NA,NA,86.5
"2011-03-16 00:00:00",0,0,-0.6,-4.1,1010.6,NA,-1,-1,NA,NA,77.5
"2011-03-16 03:00:00",290,2,-1,-3.8,1010.9,NA,-1,-1,NA,NA,81.5
"2011-03-16 06:00:00",30,2,-1,-4,1010.9,NA,2,52,NA,NA,80.3
"2011-03-16 09:00:00",60,2,-0.8,-4.2,1011.1,NA,2,52,NA,NA,78
"2011-03-16 12:00:00",20,4,-0.4,-3.8,1010.9,NA,-1,-1,NA,NA,78.1
"2011-03-16 15:00:00",50,4,1.2,-3.7,1010.2,NA,-1,-1,1,22,70.2
"2011-03-16 18:00:00",0,0,1.3,-3.1,1009.5,NA,-1,-1,NA,NA,72.8
"2011-03-16 21:00:00",100,2,0.1,-1.7,1008,NA,71,72,NA,NA,87.9
"2011-03-17 00:00:00",310,1,0.3,-0.8,1008,NA,2,72,NA,NA,92.4
"2011-03-17 03:00:00",170,4,1,-0.1,1008.6,NA,-1,-1,NA,NA,92.5
"2011-03-17 06:00:00",130,5,0.6,-0.2,1009.3,NA,-1,-1,NA,NA,94.5
"2011-03-17 09:00:00",0,0,0.9,0.7,1009.2,NA,51,52,NA,NA,98.6
"2011-03-17 12:00:00",0,0,1,1,1009,NA,51,52,1,21,100
"2011-03-17 15:00:00",0,0,0.6,0.4,1008.5,NA,2,52,NA,NA,98.6
"2011-03-17 18:00:00",0,0,0.6,0.4,1008,NA,2,52,NA,NA,98.6
"2011-03-17 21:00:00",0,0,0.3,0,1007,NA,-1,-1,NA,NA,97.9
"2011-03-18 00:00:00",0,0,0.3,0.2,1006.4,NA,45,42,NA,NA,99.3
"2011-03-18 03:00:00",340,1,-0.2,-0.5,1005.4,NA,10,42,NA,NA,97.9
"2011-03-18 06:00:00",0,0,-1.4,-1.4,1004,NA,45,42,NA,NA,100
"2011-03-18 09:00:00",170,4,-0.7,-0.7,1003.3,NA,2,41,NA,NA,100
"2011-03-18 15:00:00",170,4,1.3,0.1,1002.2,NA,2,40,1,21,91.8
"2011-03-18 18:00:00",180,4,0.6,-0.2,1000.9,NA,-1,-1,NA,NA,94.5
"2011-03-18 21:00:00",0,0,-0.3,-1.9,1000.8,NA,-1,-1,NA,NA,89.1
"2011-03-19 00:00:00",330,1,-0.8,-2.1,1000.7,NA,-1,-1,NA,NA,91
"2011-03-19 03:00:00",330,1,-1.3,-2.7,1000.2,NA,-1,-1,NA,NA,90.3
